county,year,month,season,total_rainfall,mean_temp,max_temp,min_temp,mean_humidity,mean_solar,mean_wind,dry_days,obs_count,temp_range,drought_flag,is_long_rains,is_short_rains,spi_3
Baringo,2000,1,DS1,4.35,21.88806451612903,30.85225806451613,14.214193548387096,47.369677419354836,25.463870967741936,3.5612903225806454,30,31,16.638064516129035,1,0,0,
Baringo,2000,2,DS1,2.1900000000000004,23.05103448275862,32.34896551724138,14.752758620689654,38.53137931034483,27.362758620689654,3.4565517241379307,28,29,17.596206896551728,1,0,0,-0.7071067811865476
Baringo,2000,3,MAM,5.66,24.026774193548388,32.90709677419355,16.085806451612903,45.58064516129032,25.52548387096774,3.637741935483871,30,31,16.821290322580644,1,1,0,0.9092991932738937
Baringo,2000,4,MAM,51.77,24.150333333333332,32.57233333333333,16.944333333333333,50.25966666666667,23.555666666666664,2.906,21,30,15.628,1,1,0,1.1524296080199175
Baringo,2000,5,MAM,48.69,23.675806451612903,31.28774193548387,17.14774193548387,52.29709677419355,22.163548387096775,2.2651612903225806,15,31,14.139999999999997,0,1,0,0.5165795105743256
Baringo,2000,6,DS2,50.309999999999995,22.062666666666665,28.728666666666665,16.307333333333332,57.17833333333333,20.238,1.7306666666666668,16,30,12.421333333333333,1,0,0,0.03461646879737551
Baringo,2000,7,DS2,94.16,20.53258064516129,26.3141935483871,15.609354838709677,65.17096774193548,20.13774193548387,1.4416129032258065,5,31,10.704838709677421,0,0,0,1.1541311980694882
Baringo,2000,8,DS2,148.96,20.281935483870967,26.030967741935484,15.390967741935484,67.07935483870968,20.356129032258064,1.4590322580645163,3,31,10.64,0,0,0,1.0348766096386472
Baringo,2000,9,DS2,71.57,21.720666666666666,28.57133333333333,15.361333333333334,59.528999999999996,24.136666666666667,1.8073333333333332,7,30,13.209999999999997,0,0,0,-0.8374274414775914
Baringo,2000,10,OND,61.269999999999996,22.568709677419356,30.299999999999997,15.691612903225806,54.75290322580645,22.286129032258064,2.1593548387096773,12,31,14.608387096774191,0,0,1,-0.6814520332492237
Baringo,2000,11,OND,34.62,21.781,29.296333333333333,15.841666666666667,61.443666666666665,19.188666666666666,3.1906666666666665,17,30,13.454666666666666,1,0,1,-1.11178914794783
Baringo,2000,12,OND,20.73,22.161290322580644,30.32741935483871,15.23741935483871,55.0541935483871,21.799677419354836,3.1609677419354836,23,31,15.09,1,0,1,-0.880660257686337
Baringo,2001,1,DS1,67.52,21.837419354838712,29.220000000000002,15.271935483870967,56.27516129032258,20.430967741935483,2.572258064516129,11,31,13.948064516129035,0,0,0,1.10542364821247
Baringo,2001,2,DS1,4.47,23.01535714285714,31.985714285714288,15.02892857142857,47.185,25.871785714285714,3.2685714285714282,27,28,16.956785714285715,1,0,0,-0.8076269513498222
Baringo,2001,3,MAM,56.04,23.554516129032258,32.09645161290322,16.146451612903228,47.75,23.873225806451615,3.165483870967742,20,31,15.949999999999996,1,1,0,0.3979298596829085
Baringo,2001,4,MAM,123.6,23.20266666666667,31.099333333333334,16.596,59.446000000000005,22.330666666666666,2.554666666666667,12,30,14.503333333333334,0,1,0,1.0416181155536808
Baringo,2001,5,MAM,64.48,23.179677419354835,30.11709677419355,17.017419354838708,58.23838709677419,22.739354838709676,1.9264516129032259,17,31,13.09967741935484,1,1,0,-0.4589077192377149
Baringo,2001,6,DS2,99.8,21.1,27.076999999999998,15.908333333333333,64.86133333333333,20.070333333333334,1.4416666666666667,9,30,11.168666666666665,0,0,0,0.12909092407057696
